Poids,Poids1,nou1,r36a,r36ab,r36,q27_i1,q27_i2,q27_i3,q27_i16,q27_i13,n43_i4,n43_i5,n43_i6,nou10_i4,nou10_i2,q27_i8,q27_i17,q27_i14,q31,q32,nou10_i1,nou7
1.0190327,1.1221644,2,1,3,3,4,4,4,5,4,4,4,1,2,4,4,1,3,1,1,4,2
1.0945898,1.8700249,5,3,14,12,3,2,5,5,2,2,5,3,5,3,5,2,5,2,2,2,1
0.9879897,1.0154569,2,1,3,4,3,1,1,4,1,1,2,2,2,4,4,1,4,1,1,4,2
0.980855,0.7806521,3,1,5,9,1,1,3,2,1,1,1,4,2,3,2,1,1,2,1,2,2
1.0307875,1.0467422,6,1,7,7,4,3,4,1,2,2,3,2,3,4,2,4,3,3,3,2,1
1.0128738,0.9597644,99,1,9,9,2,1,3,3,1,2,2,3,2,3,1,1,3,1,1,4,2
0.8927541,0.8284159,99,1,9,9,1,1,4,3,3,1,1,3,1,4,1,1,1,4,2,1,2
0.9190457,0.5324998,3,1,4,4,2,2,4,4,2,3,3,3,2,5,2,1,2,2,2,4,2
0.9291049,0.9087319,9,1,7,7,1,1,4,4,2,1,1,3,2,4,1,2,1,3,2,3,2
1.078446,0.6181167,0,1,4,4,1,1,3,3,2,1,2,4,1,4,3,1,3,3,2,4,2
1.0249456,0.6905842,5,1,5,4,4,4,4,2,2,4,4,1,3,2,1,3,3,2,1,3,1
0.9312888,0.8338406,8,1,8,7,4,3,4,4,3,2,5,2,3,5,3,2,3,3,2,3,1
1.1518509,0.8723183,6,1,5,4,3,2,3,3,3,2,2,2,3,3,2,2,2,2,2,3,1
1.0069435,0.7773457,5,1,5,4,2,2,3,2,1,3,3,2,2,4,2,2,2,1,1,4,2
0.9647016,1.7345399,5,1,12,11,1,2,4,2,2,3,3,2,1,4,3,2,2,3,2,4,2
0.9362006,0.8939785,99,1,3,13,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,1
1.0003988,0.5458415,5,1,4,4,2,1,1,4,2,4,4,4,3,3,4,4,4,1,1,3,2
0.9226344,0.5515451,99,1,4,12,5,5,3,2,3,5,5,2,5,3,2,2,3,2,1,5,2
0.9930898,1.0504749,99,1,7,11,4,2,3,3,1,1,2,2,3,3,2,2,3,1,1,3,2
0.8795698,1.0295436,1,1,3,3,4,4,4,2,3,3,3,2,3,4,4,1,3,2,1,4,2
1.0166124,0.7525289,2,1,5,4,2,1,2,2,2,1,1,3,1,3,3,1,2,1,2,3,2
0.9312888,0.8954301,99,1,9,9,5,2,3,5,2,2,3,3,1,4,2,2,3,3,2,2,2
1.0243467,0.6650028,5,1,4,4,3,2,3,3,2,2,3,3,2,3,3,3,2,3,2,3,2
0.9315128,0.7273449,3,1,5,4,4,5,4,2,2,1,3,2,3,4,3,2,3,1,1,3,1
0.9422553,0.8966355,10,1,9,13,1,1,4,3,1,2,2,4,2,4,3,1,1,3,1,2,2
0.9597225,1.0219145,8,1,9,7,4,2,4,3,2,1,3,3,2,4,3,2,1,4,2,3,2
1.0127628,1.061178,99,1,3,6,4,3,4,1,1,4,4,4,4,4,2,4,1,4,1,4,2
1.0166124,0.7525289,6,1,5,9,4,2,4,2,2,1,3,3,3,4,2,2,2,3,2,2,1
1.0023565,0.7667775,3,1,5,4,2,5,5,3,2,4,4,1,4,4,5,1,3,1,1,4,2
0.9576828,0.7709913,99,1,1,13,3,3,4,2,2,3,3,2,4,4,2,2,3,2,1,3,2
0.9161593,0.9171275,5,1,9,9,3,2,5,5,2,1,5,4,2,3,2,1,2,1,1,2,1
0.9303262,0.6559397,7,1,5,13,3,1,4,3,2,1,3,4,1,1,2,2,2,3,2,4,2
0.9115734,0.8735973,4,1,8,5,3,2,3,4,2,2,2,3,2,5,3,2,2,2,2,2,2
0.9694821,1.0098351,1,1,3,12,3,2,3,3,2,3,3,3,2,3,3,2,2,1,2,3,2
0.9599155,2.0106468,5,1,12,11,1,1,1,1,1,1,1,4,3,4,1,3,1,4,3,3,1
0.9960532,1.0064116,8,1,7,7,5,1,5,4,3,2,5,3,2,3,3,2,3,3,1,3,1
1.0583427,1.1097598,2,1,3,4,2,2,4,2,1,2,3,3,1,2,1,1,4,2,1,4,2
0.8795698,1.8181067,99,1,12,11,5,1,5,4,2,5,3,3,2,3,3,3,2,2,1,2,1
0.9568581,0.7452664,6,1,5,7,5,5,5,2,3,3,4,2,2,4,5,4,3,3,2,2,1
0.976846,0.9200757,5,1,9,9,2,2,4,3,2,1,2,3,1,4,4,2,2,3,1,3,2
0.9786631,0.7295026,6,1,5,4,2,2,3,2,2,2,3,2,3,3,3,2,2,3,2,3,2
0.8891781,0.8360929,6,1,8,7,4,2,3,2,2,1,4,3,3,4,2,1,1,2,2,3,2
0.9809581,0.7786967,4,1,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
1.0026571,0.6855752,2,1,4,12,4,5,4,5,2,2,3,2,2,4,4,1,5,1,1,4,2
0.9825804,0.951733,5,1,8,7,3,2,3,4,2,2,2,3,2,4,3,2,3,3,2,3,2
1.0716134,1.0883234,8,1,7,7,4,1,3,4,2,1,2,3,2,4,1,2,2,4,2,2,1
0.923717,0.6035374,4,1,4,4,4,3,4,1,2,4,4,1,4,4,4,2,3,2,2,4,2
0.8754923,0.6645486,5,1,5,4,4,3,4,3,2,2,2,2,3,4,3,1,3,2,1,3,1
0.9467089,1.1189147,2,1,3,3,4,3,4,2,2,2,3,2,3,4,4,1,4,1,1,4,2
0.9742907,1.0825568,1,1,3,4,4,3,4,2,2,3,3,2,3,3,3,2,4,2,1,3,2
1.0688459,0.7519996,4,1,5,4,4,4,3,3,2,4,4,2,4,4,3,2,3,3,2,3,1
0.9849337,0.9440807,9,1,9,7,2,2,2,3,2,1,3,3,2,3,3,2,2,3,3,4,2
0.8891781,0.555353,3,1,4,4,4,3,4,1,2,2,3,3,2,4,3,2,3,2,2,3,2
1.3189358,0.9113488,4,1,5,4,4,3,4,1,3,4,4,1,4,4,2,4,5,3,2,3,1
1.0531296,0.8035518,99,1,5,4,4,3,4,3,3,3,3,1,3,4,4,2,1,4,1,2,2
0.9851317,0.5885292,2,1,4,3,3,3,3,2,3,3,3,2,2,2,2,1,4,1,1,4,2
1.0865625,2.0425172,99,4,16,14,5,5,5,5,5,3,4,2,4,4,5,5,5,4,3,4,3
0.993314,0.7584464,99,1,5,7,3,2,3,4,2,1,4,3,3,4,2,2,2,2,2,3,2
1.0375667,0.651154,99,1,4,5,2,2,2,2,2,3,3,3,2,2,2,2,2,3,2,3,2
1.0375667,0.651154,99,1,4,6,4,4,4,1,4,3,4,2,3,3,1,4,3,2,1,3,1
0.9935136,0.9930446,99,1,9,9,3,3,4,3,2,3,3,2,2,3,4,1,1,2,2,3,2
0.9292917,0.8652548,5,1,9,9,2,2,2,2,3,3,3,3,3,3,3,4,3,4,3,3,2
0.9798365,0.6718858,99,1,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,2
1.0055705,0.7226442,6,1,5,4,3,3,4,1,2,2,4,2,3,4,2,3,2,2,1,2,1
0.9372062,1.7417939,99,1,12,12,2,1,4,2,1,3,2,3,1,4,2,1,1,2,2,3,2
1.0856525,0.6767633,1,1,4,4,4,4,4,2,2,4,4,2,4,4,3,2,4,2,1,3,2
0.9849337,0.837128,5,1,1,5,4,4,4,1,1,3,3,2,4,4,4,3,3,1,3,4,2
1.0211746,1.0989097,1,1,3,3,4,4,3,2,2,4,4,2,4,4,4,2,4,2,2,4,2
1.0264724,0.6652713,2,1,5,4,3,4,4,1,4,3,4,2,4,4,2,2,4,2,2,3,2
0.9552734,0.9473298,8,1,9,9,1,2,3,4,2,1,3,3,3,3,2,3,2,2,2,2,2
1.0767058,0.731637,5,1,5,9,3,1,4,3,1,2,3,3,1,4,5,2,3,2,1,4,1
1.038396,0.852683,6,1,5,7,1,2,4,4,4,1,3,3,1,4,2,2,2,3,2,2,1
1.016053,0.7409345,4,1,5,13,2,3,4,3,1,2,2,2,4,4,2,1,1,1,1,2,1
0.9046278,0.641195,5,1,5,4,4,1,4,2,2,1,1,4,3,3,2,2,4,3,2,4,2
0.9185315,0.965238,9,1,9,9,2,1,4,3,2,2,2,3,2,3,3,2,1,2,2,3,1
0.9936084,0.6944435,5,1,5,5,3,2,3,2,2,2,3,2,2,2,1,3,3,3,3,3,2
0.9364753,0.7370744,5,2,15,13,4,3,1,2,1,3,3,2,3,3,2,1,2,2,2,3,2
1.0247396,0.5506057,2,1,4,4,3,3,4,2,2,5,3,2,3,4,3,2,3,2,1,3,1
1.0278205,0.9293519,5,1,9,9,2,2,4,2,2,1,1,4,1,4,2,2,2,2,2,4,2
1.0546298,1.0289212,99,1,9,9,1,1,4,2,1,1,1,4,1,4,3,3,3,2,2,4,2
0.9936084,1.7612305,2,1,16,14,4,2,3,3,1,3,3,3,4,4,1,3,1,3,1,4,1
0.942119,1.8421718,9,1,12,7,2,1,4,1,2,1,1,4,1,4,1,1,4,1,1,4,2
1.0417395,1.8962312,99,3,14,11,1,4,2,4,1,1,4,1,4,4,4,1,2,1,2,4,2
1.010573,1.0105724,0,1,3,3,4,4,4,1,1,4,4,2,4,4,4,1,4,1,1,4,2
1.0603949,1.8795154,5,1,12,13,1,2,4,2,2,4,4,3,1,4,1,1,3,2,1,4,2
1.0166124,0.9776292,99,1,9,12,1,1,3,3,1,1,2,4,1,4,3,2,1,1,1,3,2
0.9984604,0.5113466,1,1,2,1,3,3,4,2,2,3,3,2,3,3,2,2,4,2,1,3,2
0.9694821,0.5650187,2,1,4,4,4,4,4,1,4,4,4,1,4,4,4,2,4,4,1,4,2
1.054417,1.0405415,99,1,3,14,5,5,5,2,2,5,5,5,4,4,5,5,2,2,4,4,2
1.4341975,1.2104633,6,1,9,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
1.0190327,1.9816689,99,4,16,14,3,3,3,3,2,3,3,3,5,5,2,5,3,5,4,5,3
0.9934087,0.8951483,99,1,9,9,1,1,4,2,1,1,2,3,1,4,1,1,1,2,1,4,2
0.9044459,1.6135279,99,1,12,11,5,2,4,5,3,2,3,5,5,4,5,2,3,2,1,3,2
0.9939,1.863296,99,1,12,11,2,2,3,2,2,2,2,3,3,3,3,2,3,2,1,3,2
0.9178204,0.5419246,1,1,4,13,4,4,4,1,4,4,4,1,4,4,4,2,4,3,2,3,2
0.9861222,1.8335391,5,3,14,12,2,2,3,3,3,3,3,2,2,4,3,2,2,3,1,2,1
0.9255823,0.7301449,5,1,5,4,3,3,3,3,1,3,3,2,4,4,2,3,4,3,2,3,1
1.0345511,0.9149457,5,1,9,9,1,1,4,1,1,1,2,4,1,4,2,3,2,2,2,3,2
0.9798372,0.9467381,99,1,9,12,2,2,4,2,2,2,3,3,2,4,2,2,3,3,2,4,2
1.0545095,0.940729,9,1,9,9,1,1,4,2,1,2,2,3,1,4,2,3,2,4,1,2,1
0.9364753,1.6701958,5,1,12,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2
0.9838939,1.0882823,1,1,3,3,4,3,3,2,2,3,3,2,3,3,3,1,3,2,1,3,2
0.9744866,0.6104583,3,1,4,4,4,2,2,4,3,2,4,2,2,4,2,2,3,2,1,3,1
1.0460718,1.0679843,99,1,3,11,2,2,4,3,3,3,3,2,4,3,3,2,3,2,1,4,2
1.0092409,1.6651455,6,1,12,9,1,1,2,3,3,1,1,3,3,3,3,3,4,2,2,3,1
1.0003965,0.7525629,5,2,15,13,1,2,4,2,3,2,3,2,1,4,3,1,2,1,2,1,1
0.9742007,0.7180808,5,1,5,4,4,4,4,2,3,3,4,2,3,4,3,2,3,2,2,1,1
0.8867798,0.9447963,99,1,3,3,2,2,4,2,5,2,3,2,5,5,2,2,5,1,1,3,2
1.1378896,0.9746234,7,1,9,9,2,1,3,2,2,1,1,4,1,4,2,2,1,2,1,2,2
1.0818472,1.0102743,3,1,9,9,1,1,4,2,2,2,1,4,1,4,2,1,3,1,1,3,2
0.9825804,1.9952258,99,4,16,14,5,5,5,4,2,5,5,2,5,4,1,2,2,5,1,4,2
1.1431254,1.1014163,6,1,9,7,1,1,2,3,4,1,1,4,1,4,3,2,3,2,1,4,2
0.9364753,0.9457858,3,1,3,13,3,3,3,5,3,3,3,2,3,4,3,2,3,2,1,3,3
0.9734838,0.8364727,4,1,8,4,2,2,2,3,2,2,3,3,2,3,2,2,2,2,1,2,1
1.0551703,1.5649962,5,1,11,8,3,1,4,4,3,3,3,4,4,4,3,1,4,1,1,4,2
0.9305133,0.6610843,4,1,5,13,3,2,4,2,2,3,3,2,2,4,3,2,2,2,2,2,1
1.0397565,0.9701714,10,1,9,9,1,1,1,4,1,1,1,4,1,4,3,1,3,4,3,4,1
1.0388494,1.0944054,8,1,7,7,1,1,1,4,1,1,1,4,1,3,2,2,2,3,2,2,1
0.9493595,0.7853619,2,2,15,6,3,1,4,3,3,2,3,3,3,3,1,2,2,4,3,4,1
0.9646595,0.9232311,5,1,9,9,2,1,3,3,2,2,2,3,3,4,2,3,1,3,2,2,1
1.0565864,1.1581722,2,1,3,3,4,4,4,1,3,2,4,2,4,4,4,1,4,1,1,4,2
1.0095371,0.9551558,4,1,7,7,3,2,3,4,3,2,2,2,3,3,2,3,3,2,3,3,1
0.909781,0.9287037,8,1,7,7,4,1,4,4,1,1,4,4,1,3,1,1,2,3,2,2,1
0.9873164,0.9741017,7,1,9,9,1,1,1,4,2,1,1,4,2,4,2,2,2,1,2,2,1
0.9644656,1.7883223,5,1,13,11,4,1,3,3,2,2,2,2,1,2,3,1,1,2,2,1,2
0.9374808,0.668476,99,1,5,6,4,1,4,2,4,1,2,2,2,4,3,1,3,1,1,4,1
1.0406986,0.8002211,5,1,5,12,2,2,5,3,2,1,2,3,5,5,3,1,5,1,1,3,2
0.9030519,0.7853906,6,2,15,13,3,3,5,5,4,3,3,3,3,4,5,5,5,3,2,3,2
1.1963429,2.0765498,5,3,14,9,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2
0.9849337,0.9992952,99,1,7,7,2,2,3,3,2,2,3,2,5,4,2,2,2,1,2,3,1
0.9378873,1.6226723,99,3,14,9,4,2,4,2,3,2,2,3,3,3,3,2,3,3,2,3,2
0.9442534,0.9794146,1,1,3,13,4,3,4,2,3,3,4,1,3,4,3,1,3,1,1,3,2
1.3734287,0.9002796,7,1,5,7,2,2,1,4,2,4,2,2,2,1,3,2,3,2,2,2,2
1.0595449,0.9999015,99,1,9,9,1,1,3,3,2,1,1,4,1,3,4,1,2,2,2,4,2
0.9444432,0.7692688,5,2,15,13,4,4,4,1,4,4,4,1,4,4,4,2,3,2,2,4,2
0.9889991,0.7145981,5,1,5,7,3,2,4,1,4,3,2,3,1,4,2,1,1,1,2,2,2
0.9087415,0.8211132,9,1,9,9,1,1,3,3,1,1,1,4,1,4,1,1,5,1,1,1,2
0.978601,0.92181,5,1,6,5,4,3,4,4,1,1,2,2,2,3,2,2,2,2,1,3,1
0.9498417,0.865955,99,1,9,11,2,1,1,4,1,1,1,4,1,2,3,1,2,2,3,4,2
0.9046278,0.9208624,1,1,3,4,4,2,4,2,2,3,3,2,3,3,2,2,4,1,1,4,2
0.9284021,0.9254899,8,1,7,13,2,2,4,2,3,3,3,3,3,4,2,3,2,3,3,3,2
1.029017,0.9919208,9,1,9,9,1,1,4,4,2,1,1,4,1,2,4,1,2,1,2,2,2
1.0615275,0.9669236,0,1,9,9,1,1,3,1,1,1,4,4,1,2,1,2,2,1,3,4,2
0.942119,0.9436302,10,1,9,7,1,1,2,4,3,2,3,3,2,3,2,1,1,2,1,3,2
1.0156993,0.8874077,5,1,9,9,1,1,1,4,2,1,1,4,1,3,3,2,2,2,3,4,2
0.9962875,0.5838684,2,1,2,3,3,3,4,2,2,2,4,3,4,4,2,1,2,2,1,4,2
0.9568581,1.0703263,99,1,3,13,1,1,4,1,1,1,1,4,1,4,3,1,4,2,2,4,2
1.0159035,0.9887118,4,1,3,4,2,2,4,3,2,3,2,3,3,4,3,1,1,3,2,3,2
0.8844896,0.8595368,8,1,7,7,2,1,3,4,2,1,2,4,4,4,1,1,2,4,1,1,1
1.0366631,0.7794847,4,1,5,4,2,2,5,3,2,2,3,3,3,4,3,1,4,2,1,4,2
0.9576828,0.9612147,99,1,3,13,3,3,4,1,2,2,4,2,3,4,3,2,3,2,2,3,2
0.8711714,0.8902892,0,1,3,3,4,4,4,1,2,4,4,1,4,4,4,1,4,1,1,4,2
0.8964668,0.823942,6,1,9,7,3,1,4,2,3,1,3,2,2,4,3,1,2,2,1,3,2
1.0132039,1.0386928,5,1,3,1,2,1,4,1,1,1,4,4,1,4,2,1,4,2,1,4,2
0.942119,0.9436302,0,1,9,9,2,1,4,1,1,1,1,4,2,3,2,1,2,1,1,2,2
0.9190457,1.6806672,99,3,14,12,3,1,3,2,2,1,2,3,2,4,2,2,3,2,1,3,2
1.1767007,0.7626673,6,1,5,13,4,3,2,1,4,4,3,1,3,3,3,1,3,1,2,3,1
0.894637,0.8958884,0,1,3,13,4,4,4,1,4,4,4,3,3,1,4,1,4,2,1,1,2
1.0181274,1.0215032,7,1,9,11,1,1,2,3,2,1,2,3,1,4,3,2,2,3,1,3,2
0.909781,0.6753696,6,1,5,13,4,3,4,1,3,2,3,2,3,4,2,3,3,3,2,3,1
1.0417395,1.8962312,99,1,16,14,3,5,3,3,5,5,3,2,5,3,2,2,5,2,1,3,2
1.0116961,0.8992239,10,1,9,9,1,1,1,4,2,1,1,4,1,4,2,3,4,3,2,2,1
1.1251922,0.9924086,8,1,8,6,1,1,3,3,3,1,2,4,2,4,2,2,3,4,2,1,1
1.0296065,0.9360827,7,1,7,13,2,2,4,1,3,2,3,3,2,4,3,1,2,3,3,2,2
1.0122621,0.9002766,10,1,9,9,1,1,4,1,4,1,1,4,1,1,4,1,4,1,1,4,2
0.8797467,0.9935017,8,1,7,9,4,1,2,4,2,1,1,4,1,2,1,3,1,3,2,2,1
0.9578754,0.9275649,8,1,7,11,2,2,4,1,4,4,3,4,3,3,2,2,2,4,3,2,1
1.0608341,2.1128805,3,1,16,11,3,1,4,1,4,3,4,2,2,4,3,2,2,2,2,4,1
0.9908339,0.9452575,5,1,9,9,1,1,1,4,2,1,1,4,1,4,2,1,2,3,1,4,1
0.9885104,0.9062949,99,1,9,9,1,1,3,4,3,1,3,3,1,4,3,1,3,1,4,4,2
0.9364753,0.9457858,99,1,3,12,4,4,3,4,1,4,4,1,4,4,4,1,4,2,1,4,2
1.0109707,1.0784343,7,1,7,7,2,2,3,4,1,1,3,2,3,4,4,4,1,4,2,1,1
0.919158,0.9102024,9,1,9,9,2,1,3,3,3,1,2,3,1,4,3,2,2,3,2,3,2
0.9939,0.9544509,5,1,9,9,1,1,4,2,1,1,1,3,2,4,4,1,3,2,1,2,1
0.9421307,0.8351576,5,1,6,6,4,3,4,2,2,2,3,2,3,4,2,2,3,3,1,3,1
0.9646595,0.9232311,5,1,9,4,3,3,4,3,3,4,3,4,4,4,3,2,3,3,2,3,3
0.9655689,0.9115035,2,1,8,3,1,1,4,2,2,1,1,3,2,3,2,1,4,1,1,4,2
0.936287,0.4765772,0,1,2,13,4,4,4,1,3,4,4,1,4,4,4,1,4,1,1,4,2
1.0345519,0.9923817,7,1,9,7,1,1,4,2,2,2,2,3,1,4,3,2,2,3,1,3,1
0.9597256,0.7086395,8,1,5,7,1,1,1,4,1,1,1,2,1,2,1,2,2,3,1,3,1
0.9849337,0.879145,5,1,8,11,1,1,4,1,1,1,5,2,5,5,1,5,2,1,1,4,2
0.8844896,0.8595368,7,1,7,7,1,1,2,2,1,2,3,4,2,4,2,2,1,2,2,2,1
0.9442534,0.6819648,6,1,5,13,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,3,1
1.2168678,0.802223,5,1,5,6,4,2,4,3,3,4,3,2,2,4,3,3,3,3,2,2,1
0.9744866,1.0910474,5,1,3,4,2,2,5,3,3,2,2,3,5,3,2,2,2,2,2,3,2
1.1431246,1.9824232,5,1,12,11,3,3,3,2,2,2,3,2,2,3,5,1,2,2,1,3,2
0.8759133,0.752211,4,1,8,8,4,1,4,3,1,1,3,4,1,3,1,1,2,3,1,3,2
0.9779106,1.7285848,99,3,14,12,4,4,2,1,1,4,4,2,5,5,4,1,4,2,2,5,1
1.0210841,1.9730622,99,1,12,12,3,2,2,3,2,1,1,4,2,4,1,1,2,1,1,4,2
1.0076437,1.0773983,0,1,3,3,3,2,3,3,2,2,2,3,2,2,3,2,3,2,1,3,2
1.1263182,1.0946943,4,1,3,4,4,5,4,1,3,3,4,3,3,4,4,2,3,2,2,4,2
1.0095371,0.558156,4,1,4,4,2,4,1,3,1,4,4,1,4,4,3,1,2,2,2,4,2
0.9305133,0.739912,5,2,15,5,2,3,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2
0.8411733,1.4496468,99,1,12,13,4,2,4,2,1,2,4,3,1,4,3,1,4,4,2,4,2
1.0103699,0.8446411,7,1,8,8,4,2,2,4,4,3,3,3,3,4,2,3,4,3,3,3,2
1.0043133,1.7666014,99,4,16,9,2,2,2,2,3,2,2,5,3,2,4,2,1,4,1,1,1
0.937563,0.6681048,5,1,5,9,1,1,3,3,1,1,2,2,2,3,1,2,3,3,2,3,1
0.9596791,1.6934528,7,1,12,13,3,1,1,5,2,2,5,2,2,1,5,2,2,2,1,2,1
0.9644656,0.853039,99,1,8,8,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,3,2
0.887686,0.9350634,3,1,3,13,4,3,4,5,4,4,4,2,3,4,5,2,2,2,2,3,2
0.9807602,1.8066385,5,3,14,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.9405699,1.6193259,2,3,14,9,3,2,3,3,3,3,3,3,2,2,3,3,1,2,2,2,2
1.0380849,0.9955654,10,1,9,9,2,1,3,4,2,1,2,4,1,2,1,2,3,3,2,2,1
1.1101574,0.8754358,99,1,8,8,4,3,4,2,3,2,3,2,3,4,3,3,2,3,4,3,2
0.8964668,0.9108572,4,1,3,5,3,3,4,4,2,4,4,2,2,4,4,1,4,1,1,4,2
1.0296611,0.7195283,5,1,5,4,3,3,4,2,2,5,3,2,3,3,3,2,5,3,1,3,2
1.0716134,1.0883234,8,1,7,7,1,2,2,2,2,1,2,3,1,3,2,2,2,1,2,3,1
1.0060817,0.7213596,5,1,5,4,2,4,4,1,3,4,4,2,4,4,4,3,2,2,2,4,2
1.0545547,1.9929521,5,3,14,12,1,1,5,4,2,1,3,4,1,4,1,3,1,3,2,1,1
0.9342903,0.8656568,6,1,9,4,3,2,3,3,3,2,2,2,2,4,2,2,2,2,1,3,2
0.9174513,1.725091,99,3,14,4,5,5,5,5,2,5,5,5,5,5,2,5,5,5,4,5,3
1.0096135,0.9306834,7,1,9,9,1,1,4,1,2,1,1,4,1,4,3,2,3,3,2,3,2
1.0188279,0.7752807,6,1,5,7,2,2,1,4,2,2,2,3,1,4,3,2,2,3,2,4,1
0.9887092,0.703091,5,1,5,7,4,2,4,2,2,1,3,2,2,4,2,3,3,2,2,2,1
0.9676737,0.955294,2,1,3,3,3,3,4,3,3,3,3,2,3,3,3,1,4,1,1,4,2
0.9760181,1.0206428,5,1,3,4,3,3,3,3,3,2,2,2,2,2,3,3,3,2,3,2,2
1.0831999,2.0677476,3,1,12,6,2,2,4,5,2,1,5,5,2,4,3,2,5,3,2,3,2
1.0188279,0.7752807,5,1,5,4,2,2,2,4,3,3,2,2,3,4,3,2,1,2,1,4,1
1.0634848,1.0062321,10,1,9,9,1,1,3,3,1,1,3,4,1,4,4,1,1,3,1,3,1
0.9616072,1.0336611,99,1,3,7,4,5,5,5,2,3,4,2,4,4,5,2,3,2,2,1,2
0.9543528,0.910615,7,1,7,13,4,3,1,4,3,5,3,2,3,4,1,3,3,3,2,2,1
1.118829,0.8699247,7,1,5,7,2,2,4,3,2,2,3,2,3,4,5,2,5,2,2,3,1
0.9963479,0.9477512,99,1,9,9,1,1,4,1,3,1,2,4,1,3,3,2,1,1,1,3,2
1.1433553,1.1749762,7,1,7,7,3,1,3,3,2,1,1,4,1,3,1,2,2,3,2,2,1
0.9878821,0.7670262,7,1,5,7,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,3,1
0.8238326,1.434763,99,3,14,13,1,1,1,4,1,1,2,4,2,2,3,1,4,2,2,2,2
0.9723708,1.091851,9,1,7,12,1,1,4,4,1,1,1,4,1,4,2,4,2,4,2,2,1
0.9885104,1.7692852,99,1,12,11,2,2,3,3,3,2,3,2,5,5,3,2,3,2,2,5,2
1.0188279,0.7752807,5,1,5,6,2,3,3,2,2,3,2,2,3,2,3,2,2,3,2,2,2
0.9750217,0.7323821,0,1,5,4,1,1,2,2,1,1,1,4,1,3,1,1,1,1,1,4,1
1.0410024,1.0076772,5,1,9,9,1,1,4,2,1,3,4,2,3,4,2,1,1,2,1,3,1
0.9646595,1.02062,99,1,3,9,2,2,4,2,3,2,3,2,3,4,3,2,2,1,1,4,2
0.9608995,0.6930263,99,1,5,3,4,3,2,3,2,4,3,3,3,3,3,2,3,3,2,4,2
0.9875724,1.8704692,5,1,12,11,3,3,3,2,2,2,3,2,2,3,3,1,3,2,2,3,2
1.0565864,1.10893,6,1,7,6,5,2,5,3,2,2,2,4,2,5,2,2,2,2,1,3,1
0.9889991,1.0262814,4,1,3,8,1,1,4,4,1,1,3,3,1,4,1,1,4,1,1,3,2
0.9649802,0.9893759,5,1,3,4,4,4,1,4,2,3,3,1,4,2,5,1,1,3,4,4,2
1.1048855,1.0034221,6,1,8,8,4,3,4,4,3,4,4,2,4,4,2,3,2,2,1,3,1
0.9963954,0.9345456,99,1,9,9,1,1,4,4,2,1,2,4,1,4,1,1,4,3,1,4,2
1.0417395,1.0281291,8,1,7,7,3,2,2,4,3,1,3,2,3,4,4,2,1,2,2,3,2
0.9467089,1.0713416,8,1,7,7,3,3,3,2,2,3,3,2,3,4,2,3,3,3,2,2,1
0.96628,1.0760078,9,1,7,8,5,1,5,3,1,1,3,5,1,4,2,5,2,4,2,3,1
0.9941979,0.8174692,4,1,5,6,4,4,4,2,4,4,4,1,4,4,3,3,2,2,2,3,2
0.9658583,0.6736616,4,1,4,4,4,3,4,3,3,2,3,2,3,4,3,2,2,2,2,2,1
1.3964684,0.8622587,8,1,5,4,1,1,1,4,1,1,1,4,1,4,4,3,4,2,1,4,2
0.9046278,0.7472613,2,1,6,6,4,4,4,1,1,4,4,1,2,4,2,2,2,2,1,1,1
1.0295452,1.7808614,99,3,14,12,2,1,4,1,2,1,1,3,1,4,2,3,3,1,1,4,2
0.9442534,1.7295822,99,1,12,13,2,2,2,2,2,1,2,4,2,2,4,1,1,2,3,2,1
0.9983274,0.9908237,3,1,3,13,4,4,4,1,2,4,4,1,3,4,4,2,3,2,2,4,2
1.0106601,1.0888281,9,1,7,7,3,1,3,3,2,1,3,3,2,4,2,3,3,4,2,3,2
1.1431254,2.1502047,99,1,12,11,4,3,4,2,2,5,3,2,3,4,5,5,5,5,2,5,3
0.8411733,0.5715879,3,1,5,7,4,4,4,1,4,4,4,1,2,4,4,3,3,4,2,3,2
1.0039381,0.736482,4,1,5,6,4,4,4,2,2,4,4,1,4,4,2,3,3,3,1,2,1
1.3219814,1.0711268,7,1,8,7,3,2,3,2,1,3,2,3,2,3,2,4,2,3,1,2,1
0.967784,0.7275285,4,1,5,4,2,3,4,1,2,3,3,2,4,4,1,2,3,3,2,2,1
0.9962875,0.8005288,7,1,5,7,2,2,4,2,2,2,3,3,3,4,2,3,5,4,3,2,1
0.978601,1.0876638,5,1,7,7,5,4,5,5,5,5,5,5,5,2,3,4,2,2,2,3,1
0.9439665,0.9399366,5,1,9,9,2,1,1,4,2,1,2,4,1,3,4,2,2,4,2,2,2
