pays,poids1,nou1,v0t1,t12022,r36b,q27_i2,q27_i22,q27_i31,q27_i32,q27_i8,q27_i14,q27_i23,q31bv15_i4
1,1.2987789,3.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0
1,1.3219143,6.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
1,1.366526,3.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0
1,1.3955071,7.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0
1,1.4264685,5.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,,1.0,1.0
1,1.4533494,7.0,1.0,7.0,5.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0
1,1.5818093,4.0,3.0,,5.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0
1,1.7652322,5.0,1.0,13.0,12.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0
1,1.8672805,99.0,3.0,,,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0
1,2.3497708,99.0,3.0,,,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0
1,3.3510749,99.0,1.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
1,1.1143944,5.0,1.0,7.0,5.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0
1,1.0682031,2.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
1,0.7462556,6.0,1.0,7.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0
1,0.9370296,5.0,1.0,7.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0
1,1.0279546,99.0,1.0,7.0,5.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0
1,1.0813617,5.0,1.0,7.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0
1,1.0914026,4.0,1.0,7.0,5.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0
1,1.1897018,10.0,1.0,7.0,5.0,1.0,2.0,1.0,2.0,,2.0,3.0,2.0
1,0.6387691,99.0,1.0,11.0,9.0,1.0,,2.0,3.0,,2.0,2.0,2.0
1,1.0437908,8.0,2.0,,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0
1,1.1074364,6.0,1.0,10.0,7.0,2.0,2.0,1.0,,2.0,2.0,,3.0
1,1.1475726,2.0,2.0,,,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0
1,1.4902856,2.0,1.0,4.0,13.0,,1.0,1.0,3.0,,4.0,1.0,1.0
1,2.719979,7.0,3.0,,,3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0
1,0.9384277,9.0,1.0,11.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,,3.0
1,1.0917792,7.0,1.0,7.0,7.0,1.0,,2.0,,2.0,1.0,,2.0
1,1.89162,99.0,3.0,,,,4.0,3.0,,,3.0,,2.0
1,0.4464438,99.0,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,3.0,3.0,2.0
1,1.0490307,2.0,1.0,4.0,3.0,,2.0,2.0,,4.0,3.0,,1.0
1,2.1764803,99.0,1.0,13.0,,,4.0,,,3.0,2.0,2.0,2.0
1,2.5047741,2.0,1.0,,,,4.0,3.0,,4.0,,2.0,
1,0.342339,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0
1,0.38603,99.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0
1,0.4250937,8.0,1.0,8.0,7.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0
1,0.4525155,99.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0
1,0.5143451,8.0,1.0,11.0,9.0,1.0,1.0,1.0,,4.0,2.0,1.0,2.0
1,0.5222076,99.0,1.0,9.0,8.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0
1,0.5490872,99.0,1.0,11.0,9.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0
1,0.5655025,4.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0
1,0.5656925,10.0,1.0,11.0,9.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0
1,0.5723348,8.0,1.0,8.0,7.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0
1,0.6062846,99.0,1.0,11.0,,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0
1,0.6365672,7.0,1.0,11.0,9.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
1,0.6534965,8.0,1.0,9.0,8.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0
1,0.6547221,3.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
1,0.662546,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0
1,0.6958458,6.0,1.0,8.0,9.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0
1,0.6958584,10.0,1.0,11.0,9.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0
1,0.7102947,99.0,1.0,10.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0
1,0.7144248,4.0,1.0,11.0,9.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
1,0.7144248,7.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0
1,0.7180477,99.0,1.0,12.0,11.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0
1,0.7281322,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0
1,0.7632905,10.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0
1,0.7693227,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0
1,0.7706105,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0
1,0.7908839,10.0,1.0,10.0,9.0,1.0,,,,,,,
1,0.7961079,99.0,1.0,11.0,9.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0
1,0.8128055,5.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0
1,0.8226004,8.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0
1,0.8284643,6.0,1.0,12.0,6.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0
1,0.8852636,2.0,1.0,7.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0
1,0.8945515,8.0,1.0,10.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0
1,0.8975666,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0
1,0.8999639,8.0,1.0,9.0,8.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0
1,0.9048625,5.0,1.0,12.0,6.0,1.0,2.0,1.0,,2.0,1.0,4.0,2.0
1,0.9249342,10.0,1.0,10.0,9.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
1,0.9334159,6.0,1.0,7.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0
1,0.9582349,8.0,1.0,10.0,9.0,1.0,1.0,1.0,4.0,2.0,,3.0,
1,0.9591205,8.0,1.0,10.0,9.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0
1,0.9696532,5.0,1.0,12.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0
1,0.9791681,5.0,1.0,12.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
1,0.9869758,99.0,1.0,10.0,9.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0
1,0.9936169,3.0,1.0,11.0,9.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0
1,0.9936169,9.0,1.0,11.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
1,1.014549,2.0,1.0,7.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0
1,1.0424379,,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0
1,1.1377609,99.0,3.0,,,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0
1,1.13801,2.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0
1,1.1495775,8.0,1.0,10.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0
1,1.2814054,3.0,1.0,4.0,3.0,2.0,4.0,3.0,,3.0,4.0,2.0,1.0
1,1.4081231,9.0,3.0,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
1,1.80621,8.0,3.0,,,1.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0
1,2.0196059,5.0,1.0,13.0,12.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
1,2.095665,99.0,3.0,,12.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0
1,2.1095421,99.0,3.0,,,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0
1,2.6946638,99.0,3.0,,9.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0
1,0.4993673,7.0,1.0,11.0,9.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0
1,0.9567008,5.0,1.0,12.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0
1,0.4565709,10.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1,0.5551664,7.0,1.0,11.0,9.0,2.0,,2.0,3.0,2.0,3.0,2.0,2.0
1,0.5963268,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0
1,0.6056247,9.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0
1,0.638617,10.0,1.0,11.0,9.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0
1,0.6661883,3.0,1.0,9.0,8.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0
1,0.6760542,5.0,1.0,11.0,9.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0
1,0.6986565,5.0,1.0,9.0,8.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
1,0.7025466,99.0,1.0,9.0,8.0,,4.0,1.0,2.0,3.0,4.0,2.0,1.0
1,0.7461432,,1.0,11.0,9.0,1.0,4.0,,3.0,3.0,4.0,3.0,2.0
1,0.7489564,8.0,1.0,11.0,9.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0
1,0.7854585,10.0,1.0,11.0,9.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0
1,0.7854585,9.0,1.0,11.0,9.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0
1,0.7854585,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0
1,0.7986095,4.0,1.0,11.0,9.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0
1,0.810487,8.0,1.0,10.0,11.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0
1,0.9148607,10.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0
1,0.9229429,99.0,1.0,11.0,9.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0
1,0.9757831,10.0,1.0,11.0,9.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0
1,0.9869758,10.0,1.0,10.0,12.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0
1,1.0031441,8.0,1.0,7.0,,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0
1,1.0449791,99.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0
1,1.072803,7.0,1.0,11.0,9.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0
1,1.3531206,8.0,2.0,,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0
1,1.7143605,2.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0
1,1.9047319,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
1,0.5270662,2.0,1.0,11.0,9.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0
1,0.5306131,10.0,1.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.6069844,10.0,1.0,11.0,9.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0
1,0.6463056,5.0,1.0,10.0,,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0
1,0.6478721,10.0,1.0,11.0,9.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0
1,0.6553271,5.0,1.0,11.0,9.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0
1,0.6788527,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0
1,0.7139805,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0
1,0.7243881,99.0,1.0,11.0,9.0,2.0,2.0,,,4.0,3.0,1.0,1.0
1,0.7630218,8.0,1.0,7.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0
1,0.8943083,5.0,1.0,11.0,9.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0
1,0.9013733,3.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
1,0.9504755,7.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
1,1.1897936,7.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0
1,1.3695296,5.0,1.0,4.0,3.0,3.0,2.0,,3.0,3.0,2.0,3.0,3.0
1,1.4023311,2.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0
1,1.6092257,7.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0
1,0.6467941,5.0,1.0,6.0,7.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0
1,0.878257,6.0,1.0,11.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
1,1.1697772,6.0,3.0,,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0
1,0.6595331,10.0,1.0,11.0,9.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0
1,0.6788527,10.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1,0.9105827,6.0,1.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.755573,9.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0
1,0.8934147,5.0,1.0,7.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
1,1.2831533,7.0,2.0,,,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0
1,1.5644125,99.0,3.0,,,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0
1,2.1095421,4.0,1.0,13.0,12.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0
1,0.7116315,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0
1,0.7625858,10.0,1.0,11.0,9.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0
1,1.1463511,5.0,1.0,7.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
1,2.0698371,99.0,3.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
1,1.291664,7.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0
1,0.704471,10.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0
1,0.7758102,7.0,1.0,11.0,9.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0
1,0.8943083,8.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,,2.0
1,0.8943083,7.0,1.0,11.0,9.0,2.0,,1.0,4.0,2.0,,3.0,3.0
1,0.3380032,,1.0,1.0,9.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
1,0.4287344,99.0,1.0,11.0,9.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0
1,0.4988018,8.0,1.0,8.0,7.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0
1,0.5856237,5.0,1.0,11.0,9.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0
1,0.6069844,5.0,1.0,11.0,,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0
1,0.631534,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0
1,0.662546,5.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
1,0.6760542,7.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
1,0.7830098,6.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0
1,0.7854585,8.0,1.0,11.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.8041921,5.0,1.0,8.0,12.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0
1,0.8401243,9.0,1.0,7.0,5.0,1.0,1.0,1.0,4.0,,1.0,4.0,3.0
1,0.8676398,,1.0,12.0,6.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0
1,0.9550765,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0
1,1.1604669,99.0,3.0,,,3.0,4.0,3.0,4.0,4.0,3.0,3.0,
1,1.3580499,99.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
1,1.5126846,2.0,1.0,4.0,3.0,4.0,1.0,4.0,,,1.0,1.0,1.0
1,1.5849259,99.0,3.0,,,,4.0,,4.0,,3.0,3.0,4.0
1,2.0771551,99.0,3.0,,,2.0,4.0,,,,,,1.0
1,2.2416842,5.0,3.0,,,4.0,2.0,2.0,3.0,3.0,,2.0,3.0
1,2.3243868,99.0,3.0,,,,,4.0,,2.0,4.0,,2.0
1,2.5023761,8.0,3.0,,7.0,2.0,,1.0,4.0,2.0,,4.0,
1,0.4631383,99.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0
1,0.9964165,8.0,1.0,7.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0
1,1.0844146,3.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0
1,1.1495775,6.0,1.0,10.0,8.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0
1,1.9932181,99.0,1.0,14.0,12.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
1,0.3390448,4.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,,2.0,,1.0
1,0.4848115,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0
1,0.5216181,99.0,1.0,11.0,9.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0
1,0.5508553,7.0,1.0,11.0,9.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
1,0.7430844,99.0,1.0,11.0,9.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0
1,0.9105827,7.0,1.0,11.0,9.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
1,1.0619529,,1.0,7.0,5.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0
1,1.6488858,99.0,1.0,13.0,12.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0
1,0.4013515,8.0,1.0,8.0,7.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0
1,0.4891175,99.0,1.0,3.0,12.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
1,0.4957213,3.0,1.0,5.0,12.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0
1,0.5084893,7.0,1.0,8.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
1,0.5893823,8.0,1.0,8.0,5.0,2.0,1.0,,3.0,,3.0,2.0,1.0
1,0.6069844,99.0,1.0,11.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
1,0.6248726,5.0,1.0,11.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
1,0.6251305,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,2.0
1,0.6430206,5.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0
1,0.6547221,99.0,1.0,11.0,,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0
1,0.6590859,5.0,1.0,12.0,12.0,,2.0,,,2.0,2.0,,2.0
1,0.6653569,2.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
1,0.6703376,6.0,1.0,8.0,7.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0
1,0.6793885,7.0,1.0,8.0,5.0,1.0,3.0,2.0,4.0,,2.0,,3.0
1,0.6834093,6.0,1.0,8.0,7.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0
1,0.7241112,99.0,1.0,12.0,,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0
1,0.7574734,5.0,1.0,12.0,6.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0
1,0.7757851,10.0,1.0,12.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
1,0.7808011,8.0,1.0,8.0,7.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
1,0.781819,5.0,1.0,11.0,9.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0
1,0.8056288,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0
1,0.8376346,6.0,1.0,11.0,13.0,1.0,,1.0,3.0,1.0,1.0,4.0,1.0
1,0.8664916,9.0,1.0,10.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0
1,0.9926738,8.0,1.0,7.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0
1,1.0082611,99.0,1.0,4.0,,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0
1,1.0262234,7.0,1.0,7.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0
1,1.0336469,7.0,1.0,10.0,7.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0
1,1.1848439,99.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0
1,1.2515142,99.0,1.0,11.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
1,1.3220658,2.0,1.0,4.0,,4.0,3.0,4.0,2.0,,3.0,1.0,1.0
1,1.3996804,2.0,1.0,4.0,4.0,3.0,,2.0,2.0,3.0,3.0,1.0,1.0
1,1.5901523,99.0,3.0,,9.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
1,1.71895,2.0,1.0,4.0,3.0,,3.0,2.0,,4.0,2.0,,2.0
1,1.7811354,99.0,3.0,,,2.0,2.0,,,2.0,2.0,,2.0
1,2.1137068,99.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
1,2.2020769,99.0,1.0,13.0,12.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0
1,2.2704186,5.0,3.0,,,2.0,2.0,,3.0,3.0,2.0,2.0,3.0
1,0.4326018,99.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1,0.4957213,3.0,1.0,5.0,5.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0
1,0.7249432,8.0,1.0,7.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0
1,1.0449791,4.0,1.0,7.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0
1,0.6870886,9.0,1.0,11.0,9.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
1,0.974834,99.0,1.0,11.0,9.0,1.0,4.0,1.0,2.0,,3.0,2.0,1.0
1,0.5574874,10.0,1.0,10.0,9.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0
1,0.6653569,5.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0
1,0.6819472,8.0,1.0,11.0,9.0,2.0,4.0,2.0,2.0,3.0,3.0,,2.0
1,0.7703035,99.0,1.0,7.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
1,0.7874323,8.0,1.0,11.0,9.0,1.0,2.0,2.0,3.0,3.0,1.0,,
1,0.8242244,8.0,1.0,11.0,9.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0
1,0.8385966,6.0,1.0,11.0,9.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0
1,0.8401243,8.0,1.0,7.0,5.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0
1,0.9504755,5.0,1.0,7.0,5.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0
1,1.2218555,4.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0
1,1.651646,3.0,3.0,,5.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0
1,1.7241466,5.0,1.0,4.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0
1,2.6465034,99.0,,,,2.0,2.0,1.0,,3.0,3.0,3.0,2.0
1,0.492966,7.0,1.0,11.0,9.0,,4.0,2.0,3.0,3.0,2.0,2.0,2.0
1,0.5767196,9.0,1.0,11.0,9.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0
1,0.6553271,99.0,1.0,11.0,,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0
1,0.6715351,99.0,1.0,11.0,9.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0
1,0.7040359,99.0,1.0,12.0,6.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0
1,0.708452,5.0,1.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
1,0.7137467,99.0,1.0,7.0,5.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
1,0.7169977,5.0,1.0,6.0,5.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0
1,0.7342961,7.0,1.0,8.0,6.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,
1,0.7430844,5.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0
1,0.7533369,7.0,1.0,7.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
1,0.8313346,99.0,1.0,7.0,5.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
1,0.8376346,10.0,1.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.9075162,1.0,1.0,4.0,,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
