pays,poids1,poids5,nou1,v0t1,t12022,q27_i2,q27_i22,q27_i32,q6v16_i4,q17v16,q27_i8,q27_i14,q27_i23,q9v16
1,0.6766573,0.6821464,99.0,2.0,,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0
1,1.1257133,1.1352935,3.0,1.0,11.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,10.0
1,0.6785675,0.6818781,8.0,1.0,11.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0
1,1.3629638,1.4026561,99.0,1.0,13.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0
1,1.5949966,1.7286527,8.0,1.0,10.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0
1,0.2416545,0.2642872,5.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0
1,1.0930196,1.0997355,5.0,1.0,9.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0
1,0.6920244,0.6920596,2.0,1.0,11.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,5.0
1,0.9954857,0.9928774,5.0,1.0,7.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0
1,0.746181,0.7435954,9.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0
1,0.8627511,0.8627948,6.0,1.0,7.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0
1,1.1558044,1.14974,7.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0
1,1.1745055,0.9740983,,1.0,13.0,2.0,4.0,1.0,2.0,,2.0,2.0,3.0,8.0
1,1.4426122,1.492107,99.0,1.0,14.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,7.0
1,1.0505356,1.0567403,5.0,1.0,11.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,10.0
1,1.3511381,1.2027309,6.0,1.0,12.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0
1,0.9326012,0.9334226,7.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0
1,0.9424207,0.9316083,5.0,1.0,7.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,6.0
1,0.5471268,0.6082507,8.0,1.0,8.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,10.0
1,0.7980386,0.8880297,8.0,1.0,8.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,8.0
1,1.2716441,1.2585393,7.0,1.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,6.0
1,0.8641382,0.8523964,5.0,1.0,7.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,6.0
1,0.6016304,0.6699456,7.0,1.0,8.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0
1,1.0291479,1.0633713,99.0,3.0,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0
1,0.6466861,0.6507557,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,10.0
1,0.4876232,0.5395712,7.0,1.0,12.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,7.0
1,0.7214317,0.72425,99.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,10.0
1,1.1435118,1.1339004,4.0,1.0,7.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0
1,0.590896,0.5487531,4.0,1.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0
1,1.3549073,1.3914531,99.0,1.0,13.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0
1,0.631052,0.6343986,7.0,1.0,11.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,8.0
1,0.5174227,0.4512152,99.0,1.0,11.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,5.0
1,0.6978574,0.6946983,99.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,10.0
1,2.0027318,1.9436442,7.0,1.0,13.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,7.0
1,0.7570214,0.7567894,5.0,1.0,11.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0
1,0.495894,0.4965729,10.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,10.0
1,0.731281,0.7274699,7.0,1.0,7.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,7.0
1,0.2477026,0.2796047,99.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,7.0
1,1.5043683,1.5574811,5.0,3.0,,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,7.0
1,1.560745,1.4007874,5.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,8.0
1,0.6289602,0.6350454,5.0,1.0,11.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,7.0
1,0.9158706,0.8599271,6.0,1.0,6.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,8.0
1,0.9950467,0.8937109,2.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,8.0
1,1.1435118,1.1339004,8.0,1.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,8.0
1,1.0550275,1.0524791,5.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
1,1.4151837,1.4669625,99.0,1.0,13.0,,1.0,,1.0,4.0,1.0,,4.0,5.0
1,1.0221428,1.0615184,99.0,3.0,,4.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,5.0
1,0.9511625,0.9455914,5.0,1.0,11.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0
1,0.7214028,0.7667484,99.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0
1,1.6913781,1.4105113,99.0,1.0,,3.0,4.0,1.0,,3.0,,,,9.0
1,1.1709042,1.0438111,2.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,10.0
1,0.4695441,0.4704635,99.0,1.0,11.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,8.0
1,0.9184557,0.9215825,10.0,1.0,11.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0
1,0.4603812,0.4644091,5.0,1.0,11.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0
1,0.9191682,0.9139419,8.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,7.0
1,0.7989246,0.7593492,4.0,1.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
1,0.7770814,0.7744097,10.0,1.0,11.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,9.0
1,1.0565684,1.0514003,5.0,1.0,7.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
1,0.6126677,0.5759814,,1.0,6.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,8.0
1,1.244591,1.377185,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0
1,0.7262747,0.724823,4.0,1.0,7.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,5.0
1,0.8303086,0.7473763,7.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0
1,0.727607,0.7240461,7.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0
1,0.6897056,0.6842228,9.0,1.0,11.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0
1,0.5226566,0.5241348,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,7.0
1,1.0694615,1.1748888,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0
1,0.5423653,0.5853913,2.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0
1,0.3220245,0.2949563,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,8.0
1,0.9496682,0.9422959,5.0,1.0,7.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0
1,0.6610194,0.6607313,10.0,1.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,10.0
1,1.1224186,1.1544323,99.0,3.0,,1.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,0.0
1,0.5106397,0.5109421,8.0,1.0,11.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,8.0
1,0.2447141,0.2690356,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,6.0
1,0.9398581,0.9817994,2.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0
1,0.9849287,0.9764919,5.0,1.0,7.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0
1,1.4642068,1.513853,99.0,,,4.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,
1,1.1814138,1.1654646,4.0,1.0,7.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,6.0
1,0.8463053,0.8432674,7.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,7.0
1,1.2890234,1.4217032,7.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0
1,0.9849287,0.9764919,5.0,1.0,7.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,6.0
1,0.9279976,0.9620908,7.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0
1,0.7371343,0.8459737,5.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0
1,0.5616455,0.5644811,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0
1,0.9219919,0.9190389,6.0,1.0,7.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,7.0
1,0.5741505,0.5719148,8.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,8.0
1,0.2526588,0.2613486,99.0,1.0,2.0,1.0,,4.0,1.0,1.0,1.0,1.0,2.0,5.0
1,1.8886186,1.9498414,5.0,3.0,,2.0,1.0,4.0,1.0,2.0,2.0,3.0,,6.0
1,1.0505356,1.0567403,8.0,1.0,11.0,1.0,,3.0,2.0,3.0,3.0,2.0,2.0,6.0
1,0.5057089,0.5821447,4.0,1.0,5.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0
1,0.9455082,1.0463994,3.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,7.0
1,1.1906347,1.0707123,,1.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0
1,1.328959,1.3422294,99.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0
1,1.471948,1.4602689,99.0,2.0,,3.0,3.0,,3.0,2.0,,3.0,2.0,5.0
1,1.2923757,1.2744731,5.0,1.0,7.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,7.0
1,1.0464636,1.0061492,99.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0
1,0.5154386,0.5737627,8.0,1.0,8.0,2.0,,3.0,1.0,2.0,1.0,1.0,4.0,0.0
1,0.5883687,0.5893132,6.0,1.0,7.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
1,0.4149514,0.4176591,10.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0
1,0.4095096,0.4423871,6.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0
1,0.6764892,0.6780964,8.0,1.0,11.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,9.0
1,0.8066303,0.7616255,99.0,1.0,6.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,7.0
1,0.8472002,0.8713276,5.0,3.0,,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0
1,1.2342975,1.2720004,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,10.0
1,1.1464692,1.1575899,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0
1,1.247396,1.0490361,5.0,1.0,13.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0
1,0.8708888,0.9703898,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0
1,0.921279,0.9546601,5.0,1.0,13.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0
1,0.9365872,1.0319467,4.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,10.0
1,0.6639689,0.6699946,9.0,1.0,11.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,8.0
1,1.1367239,1.2505679,3.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,8.0
1,0.6169461,0.6170918,10.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0
1,0.6661241,0.6666709,6.0,1.0,11.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,10.0
1,0.518972,0.511301,5.0,1.0,7.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0
1,0.4143114,0.4605088,5.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,5.0
1,0.3727947,0.4159833,6.0,1.0,8.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,7.0
1,0.7005311,0.639169,7.0,1.0,8.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0
1,1.4101781,1.447491,8.0,3.0,,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0
1,0.8444328,0.8517497,99.0,1.0,11.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,
1,0.9719568,0.8412939,6.0,1.0,11.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0
1,1.9484456,1.7475861,5.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0
1,1.1259909,1.1147949,6.0,1.0,7.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0
1,2.2408333,1.8688031,5.0,1.0,13.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0
1,0.8511363,0.8462012,5.0,1.0,7.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0
1,1.7411935,1.5546783,5.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0
1,1.0285898,1.0200047,8.0,1.0,7.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0
1,0.8293082,0.8295608,6.0,1.0,7.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,6.0
1,1.0941167,0.9801056,2.0,1.0,4.0,,2.0,2.0,,3.0,,2.0,2.0,5.0
1,0.8267338,0.8285576,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0
1,1.4080762,1.1781372,99.0,1.0,13.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,8.0
1,2.562206,2.6356237,99.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,5.0
1,1.3437998,1.4878323,4.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,,8.0
1,0.7656135,0.7552521,9.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,
1,1.6330715,1.6837622,9.0,1.0,14.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,9.0
1,0.8114904,0.8123174,7.0,1.0,7.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0
1,1.0246576,1.0231844,7.0,2.0,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,7.0
1,1.3765807,1.2019258,2.0,1.0,10.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0
1,0.8484721,0.795186,5.0,1.0,6.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,7.0
1,0.8827876,0.9778404,1.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,6.0
1,0.9391043,0.9307356,,1.0,7.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,10.0
1,1.4783415,1.4829232,7.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,
1,0.710362,0.7081727,5.0,1.0,11.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0
1,0.8627834,0.8553522,99.0,1.0,7.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,6.0
1,0.5177912,0.511934,8.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0
1,0.3329197,0.2978787,99.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
1,0.5793536,0.5793836,99.0,1.0,7.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0
1,0.4734455,0.5297884,8.0,1.0,8.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,6.0
1,0.6333271,0.6303949,7.0,1.0,11.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0
1,0.5312635,0.5330433,8.0,1.0,11.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0
1,1.0152363,1.0043169,7.0,1.0,11.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0
1,0.5755009,0.5795619,8.0,1.0,11.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,10.0
1,0.2881362,0.2575769,6.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,5.0
1,1.1200022,1.1215984,6.0,1.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,0.0
1,0.3825488,0.4238975,2.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,8.0
1,0.8173651,0.8175923,10.0,1.0,11.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0
1,1.2849642,1.4052263,99.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,10.0
1,1.1558044,1.14974,3.0,1.0,7.0,3.0,4.0,,3.0,3.0,3.0,2.0,2.0,4.0
1,1.9008864,1.9432056,6.0,3.0,,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,7.0
1,0.814104,0.952045,99.0,1.0,6.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,5.0
1,1.3104218,1.2972064,5.0,1.0,7.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,7.0
1,0.4330275,0.4372391,10.0,1.0,11.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,10.0
1,1.6536149,1.7080884,2.0,3.0,,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,8.0
1,0.6852387,0.7366623,4.0,1.0,11.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,
1,0.937274,0.9322857,99.0,1.0,7.0,1.0,,3.0,2.0,1.0,3.0,2.0,,10.0
1,0.7142327,0.6441242,8.0,1.0,8.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,7.0
1,1.5779337,1.7475861,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,7.0
1,0.7337412,0.7365111,5.0,1.0,7.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0
1,0.4409145,0.4693009,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0
1,1.269455,1.318432,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0
1,0.5020233,0.5053999,9.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,7.0
1,1.4182187,1.55536,99.0,1.0,4.0,2.0,1.0,,1.0,2.0,,,2.0,7.0
1,0.8675219,0.940358,5.0,1.0,6.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0
1,2.1488671,2.1681874,10.0,1.0,10.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0
1,0.9021564,0.9030223,7.0,1.0,7.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0
1,0.7555829,0.8424357,8.0,1.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0
1,0.4315813,0.4055274,3.0,1.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,7.0
1,1.5274863,1.366555,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0
1,0.9954857,0.9928774,5.0,1.0,7.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,8.0
1,1.0559176,1.0455934,99.0,2.0,,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,6.0
1,0.5125611,0.5109433,99.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,9.0
1,0.5239913,0.5890073,4.0,1.0,8.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,7.0
1,0.8048413,0.8038163,99.0,1.0,11.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0
1,0.7426969,0.7454473,10.0,1.0,11.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,6.0
1,1.3557256,1.2157571,3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,7.0
1,1.1282591,1.0079778,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,10.0
1,0.9581304,0.8984673,3.0,1.0,6.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,7.0
1,0.4282929,0.3974591,3.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0
1,0.7820908,0.7884066,10.0,1.0,11.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,7.0
1,0.9219919,0.9190389,7.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,8.0
1,0.5489303,0.5476071,6.0,1.0,11.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,6.0
1,1.0338837,1.0529585,1.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,6.0
1,1.0221428,1.0615184,5.0,1.0,13.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0
1,0.6004549,0.6698267,99.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,5.0
1,1.7482804,1.755724,5.0,1.0,10.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,6.0
1,1.0396683,1.0261668,9.0,1.0,7.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,10.0
1,1.0259603,1.0492754,,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,7.0
1,1.5839437,1.6040307,9.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0
1,0.9465698,0.8825454,3.0,1.0,6.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,5.0
1,1.0380477,1.079711,99.0,3.0,,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,6.0
1,0.7996737,0.7962371,5.0,1.0,7.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,6.0
1,0.5707442,0.5111004,1.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,9.0
1,1.0647585,0.9522606,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,,1.0,1.0,10.0
1,0.5184097,0.5214896,6.0,1.0,11.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,8.0
1,2.0334027,2.1013305,99.0,3.0,,2.0,,3.0,4.0,3.0,3.0,4.0,2.0,5.0
1,0.8622866,0.9522606,3.0,1.0,4.0,,2.0,,,4.0,4.0,,2.0,7.0
1,0.5370676,0.539461,7.0,1.0,11.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,7.0
1,0.8897331,0.9232076,10.0,1.0,12.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,0.0
1,0.7397307,0.6971524,5.0,1.0,6.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,7.0
1,0.4543202,0.4541756,5.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,8.0
1,1.1670579,1.2894224,3.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,7.0
1,2.1287422,2.1713421,7.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0
1,0.7692997,0.6666709,6.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,8.0
1,0.5638191,0.5263016,99.0,1.0,5.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,7.0
1,0.7541789,0.7560729,8.0,1.0,9.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0
1,1.1542828,1.1493887,6.0,1.0,7.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0
1,0.5944215,0.6692582,7.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0
1,1.0074914,0.942564,1.0,1.0,6.0,,,2.0,2.0,3.0,4.0,,,9.0
1,1.2635212,1.2821739,8.0,1.0,10.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,6.0
1,0.6271831,0.6334876,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0
1,0.5193787,0.5761077,2.0,1.0,3.0,,4.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0
1,0.5888854,0.6547804,8.0,1.0,8.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0,7.0
1,0.3862783,0.4300595,5.0,1.0,8.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,6.0
1,1.7389013,1.5542032,5.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,8.0
1,0.7666795,0.7669707,99.0,1.0,9.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,8.0
1,0.731281,0.7274699,6.0,1.0,7.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,7.0
1,0.9954857,0.9928774,6.0,1.0,7.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,6.0
1,1.5193588,1.539554,5.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,5.0
1,0.8601711,0.8183453,4.0,1.0,6.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,7.0
1,0.8416016,0.8412939,99.0,1.0,11.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,7.0
