Poids,Poids1,nou1,r36a,r36ab,ivt1_2,Q27_i2,q27_i22,q27_i18,n43_i4,n43_i6,qcb1_i3,q27_i8,q27_i17,q27_i14,q27_i23,q32
1.3256336,1.5817739,99,4,16,8,2,2,2,2,2,3,2,2,2,2,4
1.16631,0.9662557,9,1,9,11,1,1,3,1,1,1,1,3,2,4,2
0.9043486,1.2031256,7,1,7,9,1,1,4,1,4,1,1,2,1,3,2
1.1622074,1.5164663,8,1,7,11,1,2,4,1,3,2,2,2,2,3,1
1.2944592,1.0768052,8,1,9,12,1,2,2,1,4,2,3,2,2,2,1
1.0971347,0.9045534,99,1,9,12,2,2,1,3,3,2,3,1,2,1,2
1.1395994,0.9149919,5,1,5,14,2,4,2,1,2,2,4,1,4,2,1
0.683485,0.8257456,5,1,13,14,3,3,3,3,2,2,2,2,3,2,4
1.0749806,0.8435357,5,1,5,8,3,4,2,3,2,3,4,3,2,3,2
1.3722712,1.6885155,99,1,12,14,3,4,2,3,2,3,2,2,3,2,1
0.9198864,0.7145441,5,1,5,5,2,3,1,1,2,2,2,2,3,3,2
1.3292056,1.153549,10,1,9,12,1,3,3,2,3,1,4,2,2,2,1
0.9308858,0.7565228,5,1,5,8,2,2,5,1,3,2,5,2,2,2,2
0.6779829,0.475386,2,1,4,8,2,4,2,2,2,3,3,3,3,3,2
1.0542133,0.8165988,8,1,5,8,2,3,3,1,4,1,2,2,1,3,1
0.869993,0.5741558,1,1,6,15,2,4,1,2,4,2,1,4,2,1,2
1.0749806,0.7270011,2,1,4,8,5,4,2,5,2,5,5,2,5,2,2
1.2722293,0.9713862,4,1,5,7,4,4,1,5,1,3,5,2,3,2,4
1.0016272,1.2115061,7,1,3,7,2,1,2,2,3,3,2,2,2,2,2
0.8038418,0.9939516,5,1,3,7,2,4,1,1,2,1,1,1,3,4,1
1.0470737,1.4060034,9,1,7,9,1,1,4,1,4,1,3,2,1,2,2
0.6525941,0.792316,99,1,12,14,4,4,2,3,2,2,2,1,3,2,1
0.9894444,1.1938225,2,1,12,6,1,3,2,2,3,1,3,1,2,1,1
1.0471452,1.4165493,99,1,7,8,1,2,2,1,3,2,2,2,5,3,2
1.0168167,1.2174882,5,3,14,12,1,2,1,1,4,2,3,2,3,2,1
0.8628582,0.5591673,99,1,6,13,1,1,4,1,3,1,1,1,2,2,1
0.8795877,0.8781261,6,2,15,4,3,2,2,3,2,2,2,2,2,2,2
1.0877792,1.3508364,2,1,3,6,1,2,1,2,3,2,2,2,2,1,1
1.1586964,1.4086668,2,1,13,14,1,3,3,3,3,2,3,3,2,4,1
1.416674,1.9054959,7,1,7,11,3,3,3,3,3,3,3,3,3,3,2
1.0120082,1.2660255,7,3,14,13,3,3,2,2,3,2,2,3,3,1,2
1.1779629,1.2815802,99,1,8,10,2,3,2,3,3,2,3,2,3,3,1
0.7927607,0.6649222,3,1,9,12,1,4,4,3,3,3,3,1,4,1,1
1.0012245,0.8361986,9,1,9,12,1,1,1,2,4,1,2,2,1,1,2
0.869993,0.6010572,3,1,4,5,3,2,1,2,2,2,3,1,1,2,1
1.13731,1.1555314,5,2,15,8,2,1,4,1,1,1,1,3,1,1,1
0.9870259,1.165843,5,1,12,4,4,4,3,4,4,1,3,4,3,1,1
1.1397359,1.4407758,1,1,3,14,3,4,1,1,2,4,4,1,4,2,1
0.8755739,0.5875405,5,1,4,14,3,3,2,2,2,2,3,1,3,3,2
1.245837,1.5229882,2,1,3,4,3,3,2,3,2,3,2,2,2,1,2
0.7900848,0.5995948,5,1,5,7,3,3,2,4,2,2,2,2,3,3,1
1.0115001,0.7975634,8,1,5,8,1,2,3,1,1,1,2,4,2,4,3
1.1436303,0.9438635,99,1,9,11,1,3,3,1,4,3,2,4,2,3,2
0.6050758,0.6785986,9,1,8,11,1,1,4,1,4,1,4,1,3,2,1
0.7396407,0.6135603,3,1,9,12,1,2,3,1,2,3,3,2,3,2,1
0.6883056,0.8905288,8,1,7,10,2,2,3,2,3,5,2,3,2,3,2
1.2300112,1.6067523,8,1,7,9,1,2,4,1,4,1,1,3,2,4,1
0.9809389,1.3296762,9,1,7,8,1,2,2,1,3,1,3,2,2,4,2
1.0424092,0.6995359,2,1,4,7,3,2,1,3,2,3,4,1,4,1,1
1.3292885,0.9110124,0,1,4,4,4,4,4,4,1,4,4,1,4,1,1
1.1117541,1.3664924,99,1,13,11,2,1,3,2,4,1,3,2,1,3,2
0.8882824,1.2025312,8,1,7,9,1,1,2,1,4,1,1,1,1,2,1
1.2426358,1.5941796,3,1,3,4,2,3,3,2,4,3,4,1,2,2,1
0.9577599,0.7734611,6,1,5,8,2,2,3,2,2,2,2,2,2,2,2
0.6585779,0.5296371,7,1,5,8,2,3,2,3,3,3,3,3,2,2,2
1.0976173,0.8839307,8,1,5,9,1,2,4,2,2,2,3,2,2,2,2
1.040226,1.2125711,99,3,14,15,3,3,3,3,3,3,4,3,3,3,2
1.1552062,1.4054166,99,3,14,1,2,3,4,1,4,3,4,1,4,3,1
0.8410038,0.7000782,8,1,9,12,2,2,2,5,3,2,3,2,3,2,4
0.9558012,0.7383005,3,1,5,8,3,2,1,3,2,2,2,2,3,2,2
1.0244389,1.353215,9,1,7,11,1,2,4,1,4,2,1,1,3,3,1
0.8797393,0.5853621,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4
0.7739118,0.9698926,5,3,14,14,2,2,2,3,3,2,3,2,2,2,4
1.0603129,1.3145347,4,1,3,4,3,2,3,2,3,2,2,2,2,3,1
0.8659211,0.8876776,99,2,15,4,1,4,4,2,4,4,3,1,4,2,1
1.1596631,1.42291,3,3,14,15,3,4,2,3,1,4,3,2,2,3,2
1.6228322,2.0233979,7,1,3,8,2,1,1,1,1,2,2,1,1,1,2
1.0424031,0.8232179,5,1,5,8,2,2,2,3,5,2,2,2,2,2,2
0.9033771,0.718765,3,1,5,14,2,3,2,3,2,2,1,3,1,2,3
1.0142831,0.8229114,99,1,5,8,4,5,2,5,2,2,5,2,5,2,1
1.0594854,1.4406279,9,1,7,12,1,3,3,1,4,1,3,2,2,2,1
1.1914591,0.9201621,5,1,5,8,2,4,2,3,2,2,3,2,2,2,2
1.1163546,0.7560127,99,1,4,14,4,4,1,4,2,2,3,1,3,3,1
0.8847401,1.0610975,99,1,12,9,3,2,3,2,2,2,2,2,2,2,1
0.9434338,0.6202475,2,1,4,2,3,4,2,3,2,3,4,2,4,2,1
1.3948797,1.7173444,5,1,16,16,2,3,1,3,2,2,1,2,1,2,2
1.2717385,0.9796879,5,1,5,8,2,2,2,1,3,1,3,2,2,3,2
0.6906337,0.8615525,3,1,3,4,2,3,2,3,2,3,3,1,2,2,1
0.7105,0.9128213,7,3,14,8,1,1,2,1,3,2,3,3,3,4,2
1.1150166,1.3714963,4,1,12,14,3,4,3,1,2,2,4,1,3,1,1
0.8663138,0.7386477,9,1,9,11,1,1,1,1,4,1,3,1,1,4,2
0.9056699,0.7527516,99,1,9,12,1,1,3,1,4,1,1,1,1,2,4
1.1223333,0.8991078,6,1,5,9,1,4,4,1,3,3,2,2,3,4,2
0.891274,0.9831293,5,1,8,10,2,1,4,2,3,2,4,1,4,1,2
1.049755,0.8080428,8,1,5,8,2,3,2,2,3,2,2,3,3,2,2
0.9088103,1.0165367,7,1,8,14,2,2,2,3,2,2,3,3,2,3,2
0.6684597,0.5778738,8,1,9,11,1,2,3,1,4,2,1,2,4,3,2
1.1540679,0.9087605,4,1,5,8,1,3,4,1,4,1,4,1,4,2,2
0.973693,1.1959854,99,3,14,12,1,1,4,1,4,2,1,1,2,4,4
0.9963071,1.1920372,99,3,14,15,1,3,3,4,3,2,1,3,2,4,2
0.7750183,0.786534,3,2,15,12,4,3,2,2,3,3,3,3,3,1,2
0.9894444,1.3116617,8,1,7,14,1,5,5,2,5,2,2,2,2,3,2
1.0594854,0.9070174,99,1,9,5,1,1,2,1,4,1,1,1,1,1,1
1.2058762,0.9357657,7,1,5,9,3,3,1,3,2,2,2,3,2,3,1
1.0347319,0.848536,5,1,5,14,2,2,2,1,3,2,2,2,2,2,2
1.0539447,0.8979433,99,1,9,12,2,5,2,1,3,2,3,2,2,5,4
1.0150708,0.807162,5,1,5,8,1,4,4,1,3,2,1,3,2,3,3
1.0542133,0.8165988,8,1,5,8,3,4,1,1,2,1,2,4,2,3,2
1.0882306,1.1029367,10,2,15,12,1,1,3,4,3,3,3,1,3,2,1
0.8538545,0.7177823,8,1,9,12,2,2,1,2,3,1,2,2,3,3,2
0.989563,0.6620539,5,1,4,6,2,3,1,1,2,1,2,2,2,3,1
1.1622074,0.8920086,4,1,5,8,4,4,1,3,2,2,3,2,2,3,2
1.0364065,0.8087736,99,1,5,16,5,5,2,2,3,2,1,2,1,1,2
0.8349797,0.9297585,7,1,8,10,2,2,2,2,2,2,2,2,2,3,2
1.1223333,1.5285354,8,1,7,8,2,2,2,2,2,2,3,2,1,2,1
1.0524853,0.8952947,99,1,9,12,1,1,2,1,1,5,4,1,3,1,1
1.2293816,1.6862712,7,1,7,8,2,4,4,3,2,2,2,3,4,4,2
1.0150708,1.2489423,7,3,14,14,2,2,2,2,2,2,2,2,2,2,2
1.0347319,0.7191263,8,1,1,11,1,1,3,1,2,1,4,3,3,2,2
0.8882824,1.2025312,9,1,7,9,2,3,4,3,3,2,3,2,2,3,2
1.2482891,1.055674,8,1,9,11,1,2,4,1,4,2,3,1,3,3,1
1.0364065,0.8087736,5,1,5,8,1,2,2,1,3,1,2,3,1,3,2
1.2298357,0.9675541,3,1,5,4,2,2,3,2,3,2,4,1,3,2,1
0.9628516,1.1625462,5,1,12,14,5,5,5,2,5,2,2,5,5,2,1
0.6945479,0.477893,99,1,4,14,2,4,1,3,2,4,2,2,2,3,1
0.7900848,0.5995948,8,1,5,11,2,2,1,2,5,2,1,3,2,5,2
0.8906887,0.6949019,6,1,5,8,2,3,3,1,2,1,4,2,3,2,1
0.7967568,0.8001977,99,2,15,4,4,4,2,3,2,2,3,2,3,3,2
0.9284352,0.9381938,7,2,15,8,2,2,2,1,1,2,2,3,3,1,2
0.7577332,0.9806916,8,1,7,9,1,1,4,1,4,1,1,3,1,4,1
0.8035817,0.8109034,9,2,15,9,2,4,2,5,5,4,4,2,5,4,2
1.3055892,1.3326139,6,2,15,6,3,3,3,4,3,1,4,1,4,5,2
0.973693,0.8273166,5,1,9,15,1,1,2,1,4,1,1,1,2,1,1
1.0287795,0.718479,0,1,4,8,1,2,2,3,3,4,2,2,2,2,1
0.9870259,1.2809204,7,1,7,9,2,2,1,2,2,2,2,2,2,2,1
1.115877,0.9454781,99,1,9,12,2,1,3,1,3,2,2,2,2,2,2
0.8811981,1.0781353,5,1,13,11,1,2,3,1,4,3,2,3,3,3,2
1.1994046,0.9836743,99,1,5,7,3,2,2,3,2,3,1,2,2,2,2
1.197431,0.9533393,8,1,5,8,2,2,2,2,3,3,2,2,2,3,3
0.8262638,0.5654476,3,1,1,1,1,1,2,1,3,2,4,1,1,1,2
0.7826801,0.6217789,5,1,5,8,2,2,1,1,3,2,5,5,3,3,2
1.2980295,1.0363359,5,1,5,8,3,4,3,3,2,2,2,3,2,3,1
0.6728207,0.8193018,0,3,14,9,4,4,1,4,1,1,4,1,4,1,1
0.9099856,1.1002681,99,1,12,14,5,5,2,5,5,5,5,2,3,2,2
0.7553616,0.9099274,7,1,12,9,2,3,2,2,3,3,2,2,3,2,2
1.1315596,1.1738495,5,2,15,4,4,4,1,3,2,4,3,1,4,2,1
0.6571398,0.4453418,4,1,4,14,3,4,5,2,2,5,2,2,5,2,1
1.2717385,1.515896,5,3,14,15,2,2,2,2,2,2,2,2,2,2,3
0.8628582,1.0509399,7,3,14,14,3,1,3,2,3,2,2,1,2,2,2
0.9831933,0.7724642,6,1,5,8,3,4,2,3,2,3,3,3,2,2,2
1.096802,1.0977075,99,2,15,15,1,1,2,1,4,1,3,2,4,3,1
1.4358064,1.2390635,6,1,9,12,1,1,1,1,4,1,3,1,1,1,2
0.7323129,0.9841899,8,1,7,11,1,3,3,1,4,1,1,4,2,4,2
1.1653315,1.2910818,99,1,8,10,1,5,5,1,5,2,4,5,4,5,2
0.9867265,1.3520696,10,1,7,11,1,3,2,1,4,1,4,2,2,2,2
1.0115001,0.7975634,8,1,5,11,1,1,1,1,2,1,2,2,2,3,2
0.9523983,1.3194369,7,1,7,9,2,4,2,2,2,1,2,2,2,2,2
0.9436474,1.0351737,5,1,8,7,2,3,2,3,2,2,3,2,2,2,2
0.9873759,0.849197,5,1,9,11,1,2,4,1,4,2,2,2,2,4,2
1.0617583,0.8138905,4,1,5,6,3,4,1,3,2,2,4,2,2,1,1
1.2424871,1.4182264,8,1,8,11,1,1,4,1,1,1,3,2,2,2,2
0.7056296,0.8361057,99,3,14,15,1,1,2,5,3,2,3,1,3,4,2
0.869993,0.6974037,4,1,5,8,4,4,1,4,1,4,4,2,3,3,1
1.0971347,0.7283469,3,1,4,14,3,4,2,2,3,3,3,2,4,1,1
1.0043168,1.236872,0,1,3,4,4,4,1,4,1,3,3,1,3,2,1
1.416674,1.7343068,99,3,14,13,1,4,3,1,4,1,1,1,1,3,1
0.9065661,0.778592,8,1,9,11,1,1,2,1,4,1,3,1,1,2,1
0.7882817,0.6197166,2,1,5,8,3,3,1,3,2,2,2,1,1,2,2
0.8276357,1.0322706,5,1,3,4,4,4,4,4,2,4,2,2,2,2,1
0.9436474,0.7389682,6,1,5,8,2,2,2,2,2,2,2,2,2,2,2
1.0076993,1.2006637,99,1,12,14,2,3,2,3,3,3,2,2,2,3,2
1.0971347,1.3076404,99,1,13,15,3,4,1,2,2,2,3,3,4,2,3
1.096802,0.9080716,9,1,9,12,1,1,1,3,4,2,2,1,2,4,2
0.8727244,0.5896026,4,1,4,8,5,4,1,5,5,5,5,1,3,2,2
0.8628582,0.9514451,7,1,8,9,2,3,3,3,3,3,2,3,2,3,2
1.2101331,0.9470276,8,1,5,8,2,3,2,2,3,2,3,2,2,2,2
1.2717385,0.9796879,7,1,5,8,2,2,2,2,2,2,2,2,2,2,2
1.0396332,0.7151499,5,1,4,9,2,3,1,3,3,2,2,2,1,3,2
0.7577332,0.4971648,4,1,4,7,1,5,2,2,3,1,3,1,2,3,1
0.8628582,1.1546756,9,1,7,11,4,2,2,4,3,2,2,2,2,3,2
0.6525941,0.8098271,2,1,3,4,4,2,4,4,2,2,3,3,3,1,1
0.9308858,0.8097472,10,1,9,12,1,1,4,1,4,1,2,1,4,1,1
0.9308858,1.1705868,99,1,12,14,1,2,1,1,4,2,3,1,2,2,2
1.0971347,0.9045534,6,1,9,9,2,2,2,2,3,2,3,2,3,2,1
0.6793993,0.7900711,6,1,12,14,3,3,3,3,3,3,3,3,3,3,3
0.8349797,1.0269855,99,1,12,14,3,2,3,2,2,2,3,3,3,3,2
0.7345937,0.9987323,7,1,7,8,1,3,2,1,4,2,3,2,1,3,1
0.6522043,0.5340757,10,1,9,11,1,1,4,1,4,1,2,1,1,2,1
1.0115001,0.6873798,3,1,4,3,3,4,3,3,1,3,3,1,3,2,1
0.9836383,1.1931152,99,3,14,8,3,2,2,2,2,2,3,1,1,2,4
0.9870259,1.165843,8,3,14,15,2,2,2,2,3,3,2,2,2,3,2
0.6586189,0.8037929,99,1,12,14,3,4,1,3,2,3,3,1,4,2,1
1.1223333,1.1633377,99,2,15,15,2,4,2,2,3,2,3,2,2,2,2
0.9011034,0.6829703,99,1,5,8,2,2,3,3,3,3,2,1,3,3,2
0.961046,1.3022687,9,1,7,11,1,1,4,1,4,1,1,1,2,3,1
0.8847401,1.1658357,7,1,7,9,2,4,3,1,3,2,2,2,2,3,1
0.8882824,0.6096271,5,1,4,8,5,5,1,5,2,1,2,2,1,5,2
1.4358064,1.2390635,3,1,9,12,1,3,3,2,3,1,4,1,2,1,3
1.2362272,1.5266445,2,1,3,7,2,2,2,2,2,2,2,2,2,2,1
0.7712412,0.4332886,2,1,2,14,2,4,2,5,5,2,4,1,3,1,1
1.2256845,1.3082091,5,1,8,12,1,1,3,2,2,2,3,2,2,2,2
1.1297717,0.951865,10,1,9,12,1,1,1,1,2,2,2,1,3,1,2
0.6969997,0.5611702,5,1,5,9,3,4,2,4,2,4,1,4,4,4,2
1.1514795,0.9671295,8,1,9,8,2,2,3,2,2,2,3,2,2,3,1
1.2607896,0.9980919,7,1,5,8,4,4,2,4,2,4,3,3,4,3,1
1.2058762,1.4799349,3,1,3,4,3,1,4,4,2,2,3,2,3,3,2
1.2298357,1.5302089,99,1,3,14,2,5,1,2,5,1,3,1,3,5,1
1.2990288,1.6102033,3,1,3,11,1,4,2,1,3,1,2,1,3,2,1
1.147429,1.2506883,99,1,8,9,2,3,2,2,3,1,3,2,2,3,2
0.7396407,0.6135603,8,1,9,8,1,1,3,2,3,2,2,3,2,3,2
1.2466228,1.6594748,10,1,7,9,2,4,4,1,3,1,1,2,3,2,1
1.2582617,1.0762614,99,1,9,6,5,4,3,1,2,2,2,2,1,5,1
1.1581417,0.9196974,3,1,5,8,4,4,3,4,2,4,2,2,4,2,1
1.0460829,0.8331253,5,1,5,8,3,3,1,4,2,2,1,3,1,5,3
0.6400542,0.7928615,1,1,3,11,1,1,3,1,4,1,3,1,2,1,1
0.9946959,0.769707,3,1,5,8,3,4,2,2,2,2,2,2,5,5,1
1.0860872,1.3392957,3,1,3,4,3,4,1,3,2,3,3,1,3,1,1
1.2212226,0.9857247,99,1,5,8,2,4,1,2,2,2,4,3,2,2,3
1.1581417,0.9196974,5,1,5,8,3,4,5,3,2,1,3,3,2,5,2
1.2990288,0.8382059,2,1,6,13,1,1,2,1,4,3,3,1,3,2,2
1.1581417,1.423071,6,1,13,14,2,2,2,2,3,2,2,2,2,2,2
1.0534607,0.8177676,6,1,5,8,3,4,2,3,2,4,4,2,3,2,1
1.4946864,1.8062909,99,3,14,15,5,4,5,5,5,5,5,5,5,5,2
0.734898,0.5858828,99,1,5,8,1,1,1,1,2,1,1,2,1,3,2
0.7123716,0.8735873,5,1,12,14,1,2,2,1,3,5,4,2,2,2,2
0.8538545,0.7177823,2,1,9,12,1,2,2,1,4,1,3,2,3,2,1
0.9982073,0.7789705,99,1,5,8,4,4,1,4,1,4,3,4,2,5,2
0.677537,0.5918297,10,1,9,12,2,1,2,1,4,2,3,2,1,2,2
1.16631,0.9027439,3,1,5,8,4,4,1,3,2,3,3,3,3,3,2
1.2582617,1.7094405,6,1,7,9,1,4,4,1,2,2,2,3,2,3,1
0.8759727,0.6891218,99,1,5,8,3,2,1,1,3,2,3,2,3,2,2
1.1437594,0.9219692,7,1,5,13,2,4,2,2,4,2,4,1,4,1,1
0.7852752,0.6130778,7,1,5,4,2,3,2,2,3,1,1,2,3,3,2
0.7491669,0.8861736,99,1,12,14,2,1,2,1,4,1,1,2,2,1,1
0.8016779,0.9624429,5,1,12,7,3,2,3,5,5,2,5,3,2,3,2
0.7346396,0.8071551,9,1,8,10,1,2,2,2,3,2,2,3,2,2,2
1.1680697,1.3918819,5,3,14,13,3,3,3,3,2,3,3,2,2,2,1
0.9058362,0.7081119,99,1,5,8,1,4,1,1,1,1,1,2,1,2,3
1.179646,1.5458232,6,1,7,8,2,4,4,3,3,2,2,4,3,3,2
0.6502441,0.5199423,5,1,5,6,3,4,1,2,2,2,2,2,2,2,1
1.2300112,1.6067523,6,1,7,8,2,2,4,3,2,2,2,4,2,4,2
0.896863,0.5823238,6,1,6,13,2,2,4,3,2,2,2,3,2,3,2
1.195665,0.9312362,6,1,5,9,2,3,1,2,2,1,1,2,3,3,2
1.1010077,1.4540051,6,1,7,9,3,4,1,3,2,5,5,5,4,3,2
1.0971347,1.4367143,7,1,7,9,4,4,1,4,1,3,4,3,3,3,3
0.896863,0.707325,5,1,5,8,2,4,4,1,4,4,4,2,2,2,2
1.0844026,0.9015474,99,1,9,14,2,2,2,3,3,2,2,2,2,3,2
1.0507699,1.0829595,2,2,15,14,4,4,4,4,4,4,4,4,4,4,3
1.2816249,1.6900718,8,1,7,10,1,2,4,1,4,1,1,3,2,3,1
1.2300112,1.6067523,9,1,7,9,1,2,4,1,4,1,1,4,3,4,2
0.9240078,1.1145819,99,1,12,14,2,3,3,2,4,2,4,3,4,3,3
1.2510234,1.6794466,7,1,7,9,1,2,3,1,4,1,1,3,2,4,2
0.7089065,0.5865592,4,1,5,8,3,4,1,3,1,4,3,3,3,2,2
0.9836383,1.2194846,2,1,3,4,4,4,1,4,2,2,4,1,2,2,1
1.2582617,1.005519,4,1,5,8,5,4,2,2,2,3,3,3,2,5,2
1.0535089,0.8831374,9,1,9,12,2,2,2,1,4,2,2,2,2,3,2
0.9308858,1.1705868,99,3,14,15,4,4,4,5,1,3,3,3,4,1,4
1.2572799,1.0251369,4,1,5,8,2,2,2,2,3,2,2,1,2,1,2
1.1514795,1.5361049,8,1,7,11,3,4,4,1,3,2,2,3,2,3,1
1.2816249,0.8567874,3,1,4,3,4,4,1,4,2,4,4,2,4,2,1
1.2006755,1.0063022,6,1,9,11,1,4,4,1,4,1,2,2,2,2,1
1.1485523,1.4402542,1,3,14,15,3,2,1,3,2,2,3,1,2,1,1
1.2078638,1.0334712,5,1,9,12,1,4,3,2,4,2,2,1,2,2,1
1.1223333,0.8991078,7,1,5,8,2,2,1,1,2,2,1,2,2,1,2
1.416674,1.9054959,99,1,7,14,1,3,3,1,3,2,2,1,1,3,1
1.0340853,1.0581157,8,2,15,15,1,1,1,1,1,1,1,1,1,1,1
1.0347319,1.1886601,8,1,8,10,1,2,4,2,3,2,2,1,2,2,2
1.004759,1.3441297,99,1,7,11,1,2,4,1,4,1,4,5,4,5,1
0.8076004,0.650361,2,1,5,9,1,3,4,1,3,1,2,2,2,2,2
1.0266219,0.809387,99,1,5,15,4,4,1,4,1,4,4,2,2,2,2
1.4441137,1.0155129,2,1,4,5,2,3,2,2,5,2,3,2,2,2,2
1.1281321,0.9345617,9,1,9,12,1,1,3,1,3,1,2,1,4,1,1
0.7750183,0.6078879,3,1,5,4,3,4,2,3,2,1,3,2,2,2,2
0.9099856,0.9961033,7,1,8,11,1,2,1,2,4,1,1,2,1,3,1
0.8341445,0.837813,7,2,15,1,1,3,1,3,3,2,3,2,1,4,2
1.2058762,1.0016006,8,1,9,12,2,4,2,2,3,2,2,2,3,3,2
1.0438981,1.0261601,6,2,15,9,2,4,3,2,2,3,1,2,4,2,1
1.4709278,1.8423856,3,1,3,4,5,4,2,2,2,5,3,2,3,2,4
0.7384926,0.5051081,1,1,4,12,2,3,2,2,3,3,3,2,3,3,1
1.3385803,1.7984229,7,1,7,11,1,1,1,1,4,1,2,2,3,3,1
0.8846769,0.8938089,99,2,15,14,3,2,1,3,2,3,2,2,3,3,3
0.9396567,0.5311964,5,1,2,8,2,3,2,2,3,1,2,5,2,5,1
0.91334,0.9050229,99,2,15,14,4,3,2,2,4,3,4,2,2,2,2
0.7967852,0.6224821,6,1,5,4,2,2,2,2,2,1,2,2,2,2,2
0.9165855,0.8922316,5,2,15,8,2,2,1,1,2,1,3,1,2,1,1
0.6585779,0.5296371,8,1,5,8,3,3,4,3,3,3,4,4,3,4,3
1.1792636,1.2071736,2,2,15,14,3,3,2,3,2,3,3,2,3,2,2
0.8439726,0.856463,0,2,15,11,2,3,3,1,3,3,3,1,3,4,3
1.1586964,1.1779333,5,2,15,10,1,3,3,3,3,3,3,3,3,3,3
0.9360319,1.1123214,6,3,14,12,3,4,4,3,2,2,3,3,1,4,2
0.8262638,0.6672021,8,1,5,8,4,4,1,3,2,4,2,1,3,3,1
0.784961,0.9562654,8,1,12,11,2,3,4,1,3,3,4,1,2,4,1
0.6945479,0.5544968,6,1,5,8,2,2,1,2,2,2,1,2,2,3,2
1.0524853,1.0822624,9,2,15,12,1,2,3,1,5,3,2,1,3,2,1
1.2683725,1.0076721,5,1,5,8,1,2,3,2,3,2,3,2,2,2,2
0.6522043,0.7891342,99,1,3,12,1,1,2,2,3,2,3,1,3,2,1
0.7584811,0.5864884,6,1,5,8,4,4,1,3,1,2,2,1,1,2,1
0.7680228,1.0043756,9,1,7,9,1,1,2,1,4,1,2,2,2,3,1
0.7967852,0.9631823,5,1,12,14,1,4,2,3,4,1,4,1,1,3,1
0.7852752,0.6562104,6,1,9,10,3,4,2,2,2,2,2,3,3,2,1
1.115877,0.8833321,5,1,5,8,2,4,2,2,3,2,3,1,2,2,2
0.7826801,0.6217789,6,1,5,8,2,4,2,2,3,2,2,2,2,3,2
0.9434338,0.7196701,3,1,5,6,3,3,2,3,2,3,3,2,3,3,2
0.8628582,0.5853665,5,1,4,14,2,2,2,2,2,2,1,2,3,1,1
1.2713529,1.3777206,5,1,8,12,2,1,2,4,2,4,4,1,2,2,1
0.7345937,0.9090065,99,1,12,14,3,3,3,3,5,2,4,3,3,3,1
1.0522103,1.2580539,99,1,12,15,2,3,4,1,4,1,4,2,1,4,1
0.9188768,1.1205486,2,1,3,4,4,4,1,4,1,1,1,1,4,1,2
0.8976933,0.7807828,10,1,9,12,1,1,1,2,4,1,4,1,1,3,2
0.7989862,0.6793356,99,1,9,12,4,4,4,4,4,1,4,4,4,4,3
0.753349,0.7602118,6,2,15,8,1,1,1,1,1,1,1,1,2,1,2
0.9481703,1.1829017,3,1,3,4,3,3,2,2,2,3,3,2,2,3,1
0.7900848,1.0193458,9,1,7,9,1,3,3,2,4,1,2,2,2,3,2
0.64781,0.5003424,5,1,5,14,1,4,3,1,2,2,4,2,2,2,2
0.6638065,0.5170096,7,1,5,8,1,1,4,1,4,1,1,3,2,4,2
1.1163563,1.3881319,5,1,3,4,4,2,1,4,1,3,2,2,2,2,2
0.8714038,1.0459888,99,1,12,14,2,2,2,2,5,2,1,2,2,2,2
1.3402846,1.3520383,99,1,11,4,2,1,5,4,4,2,3,1,2,2,2
1.1586964,0.7715456,3,1,1,6,4,4,4,3,4,2,4,4,3,4,3
1.1622074,0.9547651,5,1,9,11,2,2,2,2,3,2,3,2,2,3,2
0.6829517,0.5823495,10,1,9,15,1,1,1,1,3,1,1,1,1,1,1
0.6113753,0.7493039,99,1,16,16,5,4,4,5,5,5,2,3,2,3,4
1.2414075,0.8399146,4,1,4,8,3,4,2,3,2,2,3,2,3,2,2
1.0324869,1.2583588,7,1,3,9,3,2,1,3,2,2,3,1,3,2,2
1.1562697,0.9408087,8,1,9,8,2,2,2,4,2,1,4,1,2,1,3
0.9504011,0.7365173,9,1,5,9,1,1,1,1,4,1,3,1,1,4,3
1.0288551,1.2165083,6,3,14,4,4,4,3,4,4,2,3,2,4,2,4
0.5929651,0.4587723,99,1,5,8,2,2,2,1,5,1,3,2,1,1,2
1.3506365,0.7628099,3,1,2,8,3,1,1,3,1,2,3,2,1,2,1
0.9885538,1.2247406,2,1,3,4,2,3,2,2,2,3,2,2,2,2,1
0.8518863,1.0751384,9,1,3,4,4,4,2,4,2,4,4,1,3,2,1
0.753349,0.5063749,0,1,4,14,4,4,4,4,1,3,3,1,4,2,1
1.1244663,0.889523,5,1,5,8,1,2,2,1,2,1,2,2,1,4,2
1.1724757,1.4306318,99,1,12,13,2,2,1,3,2,2,2,1,3,1,2
1.0364065,0.8656742,7,1,9,9,1,2,5,1,4,4,2,2,2,5,2
1.410296,1.4314029,8,2,15,11,1,1,4,1,4,4,1,2,1,4,2
1.2538356,0.8563008,4,1,4,8,3,4,1,4,1,2,4,2,2,2,2
1.0838759,1.0665368,5,2,15,8,2,3,2,3,2,2,2,2,1,2,4
1.1754901,1.1908655,8,2,15,8,1,1,1,1,1,1,1,2,1,2,1
0.8628582,0.6791978,99,1,5,9,3,3,1,3,2,3,2,2,3,2,2
1.096802,1.3127265,99,1,16,14,2,2,1,4,2,2,2,2,2,1,2
0.7939541,0.7906818,5,2,15,8,3,3,1,3,2,3,3,2,2,3,1
